CUBE_ID,COMBINATION_ID
F_18_00_a_REF_FINREP_3_0,431083_REF
F_18_00_b_REF_FINREP_3_0,441971_REF
F_09_01_1_REF_FINREP_3_0,155617_REF
F_18_00_a_REF_FINREP_3_0,430385_REF
F_15_00_a_REF_FINREP_3_0,66918_REF
F_18_00_d_REF_FINREP_3_0,429922_REF
F_15_00_a_REF_FINREP_3_0,148754_REF
F_04_03_1_REF_FINREP_3_0,152813_REF
F_19_00_a_REF_FINREP_3_0,154000_REF
F_19_00_a_REF_FINREP_3_0,154089_REF
F_18_00_e_REF_FINREP_3_0,456859_REF
F_18_00_a_REF_FINREP_3_0,155107_REF
F_18_00_a_REF_FINREP_3_0,153941_REF
F_18_00_b_REF_FINREP_3_0,155524_REF
F_19_00_a_REF_FINREP_3_0,154011_REF
F_18_00_a_REF_FINREP_3_0,154473_REF
F_15_00_b_REF_FINREP_3_0,67107_REF
F_19_00_a_REF_FINREP_3_0,153831_REF
F_09_01_1_REF_FINREP_3_0,155890_REF
F_18_00_b_REF_FINREP_3_0,430986_REF
F_18_00_b_REF_FINREP_3_0,153714_REF
F_19_00_b_REF_FINREP_3_0,154355_REF
F_25_02_a_REF_FINREP_3_0,433406_REF
F_09_01_1_REF_FINREP_3_0,155930_REF
F_18_00_b_REF_FINREP_3_0,441950_REF
F_19_00_b_REF_FINREP_3_0,430097_REF
F_04_02_1_REF_FINREP_3_0,152789_REF
F_15_00_a_REF_FINREP_3_0,149673_REF
F_09_01_1_REF_FINREP_3_0,454913_REF
F_04_04_1_REF_FINREP_3_0,441806_REF
F_18_00_e_REF_FINREP_3_0,433875_REF
F_08_01_a_REF_FINREP_3_0,45817_REF
F_18_00_b_REF_FINREP_3_0,454928_REF
F_18_00_a_REF_FINREP_3_0,430336_REF
F_04_02_1_REF_FINREP_3_0,152707_REF
F_04_04_1_REF_FINREP_3_0,152212_REF
F_19_00_b_REF_FINREP_3_0,153561_REF
F_18_00_a_REF_FINREP_3_0,430363_REF
F_18_00_a_REF_FINREP_3_0,430624_REF
F_19_00_e_REF_FINREP_3_0,430738_REF
F_19_00_b_REF_FINREP_3_0,153536_REF
F_19_00_a_REF_FINREP_3_0,154902_REF
F_18_00_b_REF_FINREP_3_0,442028_REF
F_19_00_c_REF_FINREP_3_0,429978_REF
F_18_00_a_REF_FINREP_3_0,430593_REF
F_18_00_a_REF_FINREP_3_0,430661_REF
F_19_00_a_REF_FINREP_3_0,154455_REF
F_25_02_b_REF_FINREP_3_0,433650_REF
F_04_03_1_REF_FINREP_3_0,441830_REF
F_18_00_a_REF_FINREP_3_0,430352_REF
F_18_00_b_REF_FINREP_3_0,430185_REF
F_19_00_b_REF_FINREP_3_0,234654_REF
F_08_01_a_REF_FINREP_3_0,151213_REF
F_18_00_a_REF_FINREP_3_0,154520_REF
F_18_00_d_REF_FINREP_3_0,434006_REF
F_18_00_a_REF_FINREP_3_0,153898_REF
F_18_00_b_REF_FINREP_3_0,430012_REF
F_15_00_b_REF_FINREP_3_0,149750_REF
F_18_00_b_REF_FINREP_3_0,442032_REF
F_15_00_a_REF_FINREP_3_0,67163_REF
F_08_01_a_REF_FINREP_3_0,45983_REF
F_15_00_a_REF_FINREP_3_0,66966_REF
F_18_00_a_REF_FINREP_3_0,430636_REF
F_25_02_c_REF_FINREP_3_0,433610_REF
F_19_00_e_REF_FINREP_3_0,430471_REF
F_18_00_d_REF_FINREP_3_0,430468_REF
F_04_03_1_REF_FINREP_3_0,441843_REF
F_08_01_a_REF_FINREP_3_0,11341_REF
F_04_04_1_REF_FINREP_3_0,152290_REF
F_18_00_a_REF_FINREP_3_0,430643_REF
F_18_00_d_REF_FINREP_3_0,430731_REF
F_04_04_1_REF_FINREP_3_0,152186_REF
F_19_00_c_REF_FINREP_3_0,430809_REF
F_18_00_a_REF_FINREP_3_0,154160_REF
F_15_00_b_REF_FINREP_3_0,67106_REF
F_18_00_a_REF_FINREP_3_0,429229_REF
F_18_00_a_REF_FINREP_3_0,431103_REF
F_18_00_a_REF_FINREP_3_0,430588_REF
F_18_00_a_REF_FINREP_3_0,155099_REF
F_18_00_b_REF_FINREP_3_0,433699_REF
F_18_00_b_REF_FINREP_3_0,153753_REF
F_18_00_b_REF_FINREP_3_0,429549_REF
F_18_00_a_REF_FINREP_3_0,154737_REF
F_18_00_b_REF_FINREP_3_0,430015_REF
F_18_00_a_REF_FINREP_3_0,155092_REF
F_15_00_b_REF_FINREP_3_0,67071_REF
F_15_00_a_REF_FINREP_3_0,149689_REF
F_18_00_a_REF_FINREP_3_0,429908_REF
F_19_00_b_REF_FINREP_3_0,155593_REF
F_04_04_1_REF_FINREP_3_0,152312_REF
F_18_00_a_REF_FINREP_3_0,430583_REF
F_08_01_b_REF_FINREP_3_0,32000_REF
F_18_00_c_REF_FINREP_3_0,430531_REF
F_18_00_a_REF_FINREP_3_0,442016_REF
F_18_00_b_REF_FINREP_3_0,430903_REF
F_18_00_a_REF_FINREP_3_0,430387_REF
F_18_00_b_REF_FINREP_3_0,441937_REF
F_18_00_a_REF_FINREP_3_0,430196_REF
F_04_03_1_REF_FINREP_3_0,152937_REF
F_18_00_b_REF_FINREP_3_0,433680_REF
F_18_00_b_REF_FINREP_3_0,430923_REF
F_18_00_e_REF_FINREP_3_0,433916_REF
F_04_03_1_REF_FINREP_3_0,441857_REF
F_18_00_b_REF_FINREP_3_0,155637_REF
F_18_00_a_REF_FINREP_3_0,154966_REF
F_18_00_b_REF_FINREP_3_0,429212_REF
F_19_00_e_REF_FINREP_3_0,430786_REF
F_18_00_b_REF_FINREP_3_0,430019_REF
F_15_00_b_REF_FINREP_3_0,67093_REF
F_15_00_b_REF_FINREP_3_0,149725_REF
F_18_00_a_REF_FINREP_3_0,154853_REF
F_18_00_a_REF_FINREP_3_0,442004_REF
F_18_00_a_REF_FINREP_3_0,431045_REF
F_19_00_a_REF_FINREP_3_0,153935_REF
F_19_00_a_REF_FINREP_3_0,154006_REF
F_18_00_c_REF_FINREP_3_0,154238_REF
F_15_00_a_REF_FINREP_3_0,66986_REF
F_04_03_1_REF_FINREP_3_0,152985_REF
F_08_01_a_REF_FINREP_3_0,151842_REF
F_04_03_1_REF_FINREP_3_0,152953_REF
F_15_00_b_REF_FINREP_3_0,67054_REF
F_18_00_c_REF_FINREP_3_0,430821_REF
F_18_00_d_REF_FINREP_3_0,434037_REF
F_19_00_a_REF_FINREP_3_0,154977_REF
F_18_00_a_REF_FINREP_3_0,429723_REF
F_18_00_a_REF_FINREP_3_0,154620_REF
F_18_00_a_REF_FINREP_3_0,429757_REF
F_18_00_e_REF_FINREP_3_0,433936_REF
F_19_00_a_REF_FINREP_3_0,154968_REF
F_18_00_a_REF_FINREP_3_0,429902_REF
F_09_01_1_REF_FINREP_3_0,155901_REF
F_18_00_a_REF_FINREP_3_0,429868_REF
F_15_00_a_REF_FINREP_3_0,149695_REF
F_18_00_b_REF_FINREP_3_0,429694_REF
F_18_00_b_REF_FINREP_3_0,429170_REF
F_18_00_a_REF_FINREP_3_0,430357_REF
F_18_00_b_REF_FINREP_3_0,430006_REF
F_18_00_a_REF_FINREP_3_0,154107_REF
F_19_00_b_REF_FINREP_3_0,430930_REF
F_19_00_a_REF_FINREP_3_0,154577_REF
F_18_00_c_REF_FINREP_3_0,430514_REF
F_25_02_a_REF_FINREP_3_0,433535_REF
F_25_02_a_REF_FINREP_3_0,433418_REF
F_08_01_a_REF_FINREP_3_0,151207_REF
F_18_00_b_REF_FINREP_3_0,430079_REF
F_18_00_a_REF_FINREP_3_0,154634_REF
F_18_00_b_REF_FINREP_3_0,430876_REF
F_19_00_e_REF_FINREP_3_0,431127_REF
F_15_00_a_REF_FINREP_3_0,149782_REF
F_25_02_c_REF_FINREP_3_0,433611_REF
F_18_00_c_REF_FINREP_3_0,430806_REF
F_18_00_d_REF_FINREP_3_0,429932_REF
F_19_00_e_REF_FINREP_3_0,429926_REF
F_15_00_a_REF_FINREP_3_0,234298_REF
F_18_00_a_REF_FINREP_3_0,429904_REF
F_18_00_b_REF_FINREP_3_0,430067_REF
F_18_00_b_REF_FINREP_3_0,433700_REF
F_19_00_a_REF_FINREP_3_0,429184_REF
F_08_01_a_REF_FINREP_3_0,31997_REF
F_25_02_a_REF_FINREP_3_0,434076_REF
F_19_00_c_REF_FINREP_3_0,154227_REF
F_19_00_b_REF_FINREP_3_0,154405_REF
F_25_02_a_REF_FINREP_3_0,433494_REF
F_19_00_a_REF_FINREP_3_0,153827_REF
F_19_00_a_REF_FINREP_3_0,154692_REF
F_18_00_b_REF_FINREP_3_0,154359_REF
F_18_00_b_REF_FINREP_3_0,154322_REF
F_09_01_1_REF_FINREP_3_0,155925_REF
F_18_00_a_REF_FINREP_3_0,429881_REF
F_18_00_b_REF_FINREP_3_0,151123_REF
F_18_00_e_REF_FINREP_3_0,433871_REF
F_19_00_b_REF_FINREP_3_0,155180_REF
F_18_00_a_REF_FINREP_3_0,110879_REF
F_19_00_a_REF_FINREP_3_0,154710_REF
F_18_00_b_REF_FINREP_3_0,433676_REF
F_25_02_a_REF_FINREP_3_0,433572_REF
F_09_01_1_REF_FINREP_3_0,155476_REF
F_15_00_a_REF_FINREP_3_0,66908_REF
F_19_00_a_REF_FINREP_3_0,154010_REF
F_19_00_a_REF_FINREP_3_0,153786_REF
F_18_00_b_REF_FINREP_3_0,430966_REF
F_19_00_b_REF_FINREP_3_0,154307_REF
F_18_00_d_REF_FINREP_3_0,434024_REF
F_19_00_a_REF_FINREP_3_0,155031_REF
F_04_03_1_REF_FINREP_3_0,152993_REF
F_18_00_b_REF_FINREP_3_0,430060_REF
F_18_00_b_REF_FINREP_3_0,429662_REF
F_19_00_a_REF_FINREP_3_0,154716_REF
F_19_00_b_REF_FINREP_3_0,154286_REF
F_09_01_1_REF_FINREP_3_0,155559_REF
F_04_03_1_REF_FINREP_3_0,152924_REF
F_18_00_b_REF_FINREP_3_0,429171_REF
F_18_00_b_REF_FINREP_3_0,441951_REF
F_15_00_a_REF_FINREP_3_0,149723_REF
F_19_00_b_REF_FINREP_3_0,153705_REF
F_18_00_b_REF_FINREP_3_0,430983_REF
F_04_04_1_REF_FINREP_3_0,152200_REF
F_18_00_a_REF_FINREP_3_0,154635_REF
F_18_00_b_REF_FINREP_3_0,155273_REF
F_18_00_c_REF_FINREP_3_0,429993_REF
F_04_03_1_REF_FINREP_3_0,152923_REF
F_18_00_b_REF_FINREP_3_0,430910_REF
F_19_00_b_REF_FINREP_3_0,155244_REF
F_18_00_b_REF_FINREP_3_0,430103_REF
F_18_00_b_REF_FINREP_3_0,429578_REF
F_18_00_c_REF_FINREP_3_0,434067_REF
F_19_00_a_REF_FINREP_3_0,154486_REF
F_19_00_b_REF_FINREP_3_0,155185_REF
F_08_01_a_REF_FINREP_3_0,151945_REF
F_18_00_a_REF_FINREP_3_0,430701_REF
F_15_00_b_REF_FINREP_3_0,149754_REF
F_19_00_b_REF_FINREP_3_0,155301_REF
F_18_00_b_REF_FINREP_3_0,454898_REF
F_19_00_c_REF_FINREP_3_0,430802_REF
F_18_00_b_REF_FINREP_3_0,454973_REF
F_18_00_d_REF_FINREP_3_0,430451_REF
F_18_00_c_REF_FINREP_3_0,430532_REF
F_18_00_a_REF_FINREP_3_0,154057_REF
F_18_00_e_REF_FINREP_3_0,456893_REF
F_18_00_b_REF_FINREP_3_0,430177_REF
F_08_01_a_REF_FINREP_3_0,151272_REF
F_19_00_a_REF_FINREP_3_0,430606_REF
F_18_00_a_REF_FINREP_3_0,430193_REF
F_18_00_e_REF_FINREP_3_0,433909_REF
F_18_00_a_REF_FINREP_3_0,155049_REF
F_19_00_a_REF_FINREP_3_0,155028_REF
F_15_00_b_REF_FINREP_3_0,149786_REF
F_04_02_1_REF_FINREP_3_0,152714_REF
F_15_00_a_REF_FINREP_3_0,149699_REF
F_18_00_a_REF_FINREP_3_0,441926_REF
F_04_04_1_REF_FINREP_3_0,429283_REF
F_15_00_a_REF_FINREP_3_0,149692_REF
F_19_00_a_REF_FINREP_3_0,154608_REF
F_04_03_1_REF_FINREP_3_0,441845_REF
F_18_00_a_REF_FINREP_3_0,154688_REF
F_08_01_a_REF_FINREP_3_0,151291_REF
F_18_00_b_REF_FINREP_3_0,429592_REF
F_15_00_a_REF_FINREP_3_0,149672_REF
F_15_00_a_REF_FINREP_3_0,148735_REF
F_18_00_b_REF_FINREP_3_0,441983_REF
F_19_00_a_REF_FINREP_3_0,153771_REF
F_04_03_1_REF_FINREP_3_0,441850_REF
F_18_00_a_REF_FINREP_3_0,430629_REF
F_18_00_a_REF_FINREP_3_0,429885_REF
F_15_00_a_REF_FINREP_3_0,66924_REF
F_19_00_a_REF_FINREP_3_0,154444_REF
F_19_00_b_REF_FINREP_3_0,151120_REF
F_18_00_a_REF_FINREP_3_0,429855_REF
F_18_00_a_REF_FINREP_3_0,154099_REF
F_19_00_a_REF_FINREP_3_0,154956_REF
F_19_00_e_REF_FINREP_3_0,430781_REF
F_08_01_a_REF_FINREP_3_0,151205_REF
F_18_00_b_REF_FINREP_3_0,153647_REF
F_19_00_a_REF_FINREP_3_0,154007_REF
F_04_03_1_REF_FINREP_3_0,441838_REF
F_18_00_b_REF_FINREP_3_0,441869_REF
F_15_00_b_REF_FINREP_3_0,67027_REF
F_18_00_b_REF_FINREP_3_0,454901_REF
F_19_00_a_REF_FINREP_3_0,154711_REF
F_18_00_e_REF_FINREP_3_0,433959_REF
F_08_01_a_REF_FINREP_3_0,151280_REF
F_18_00_b_REF_FINREP_3_0,430985_REF
F_18_00_a_REF_FINREP_3_0,429764_REF
F_04_04_1_REF_FINREP_3_0,152305_REF
F_18_00_a_REF_FINREP_3_0,429891_REF
F_19_00_a_REF_FINREP_3_0,154715_REF
F_18_00_a_REF_FINREP_3_0,430656_REF
F_15_00_a_REF_FINREP_3_0,149777_REF
F_18_00_a_REF_FINREP_3_0,430685_REF
F_18_00_a_REF_FINREP_3_0,431053_REF
F_19_00_c_REF_FINREP_3_0,430546_REF
F_19_00_a_REF_FINREP_3_0,155027_REF
F_09_01_1_REF_FINREP_3_0,155492_REF
F_18_00_a_REF_FINREP_3_0,155113_REF
F_04_03_1_REF_FINREP_3_0,152817_REF
F_15_00_a_REF_FINREP_3_0,66956_REF
F_09_01_1_REF_FINREP_3_0,155539_REF
F_18_00_a_REF_FINREP_3_0,154465_REF
F_04_03_1_REF_FINREP_3_0,152912_REF
F_09_01_1_REF_FINREP_3_0,155850_REF
F_18_00_b_REF_FINREP_3_0,454934_REF
F_18_00_d_REF_FINREP_3_0,430758_REF
F_19_00_a_REF_FINREP_3_0,155056_REF
F_15_00_a_REF_FINREP_3_0,149717_REF
F_25_02_a_REF_FINREP_3_0,433403_REF
F_19_00_a_REF_FINREP_3_0,153873_REF
F_04_04_1_REF_FINREP_3_0,429281_REF
F_09_01_1_REF_FINREP_3_0,155531_REF
F_08_01_a_REF_FINREP_3_0,151951_REF
F_09_01_1_REF_FINREP_3_0,155822_REF
F_09_01_1_REF_FINREP_3_0,456835_REF
F_18_00_a_REF_FINREP_3_0,154170_REF
F_18_00_a_REF_FINREP_3_0,431089_REF
F_19_00_e_REF_FINREP_3_0,430458_REF
F_18_00_a_REF_FINREP_3_0,154627_REF
F_19_00_a_REF_FINREP_3_0,153981_REF
F_25_02_a_REF_FINREP_3_0,433504_REF
F_18_00_a_REF_FINREP_3_0,441931_REF
F_04_03_1_REF_FINREP_3_0,152919_REF
F_18_00_a_REF_FINREP_3_0,431104_REF
F_18_00_b_REF_FINREP_3_0,433672_REF
F_18_00_a_REF_FINREP_3_0,430417_REF
F_19_00_b_REF_FINREP_3_0,154262_REF
F_18_00_e_REF_FINREP_3_0,433927_REF
F_19_00_b_REF_FINREP_3_0,154311_REF
F_18_00_e_REF_FINREP_3_0,433914_REF
F_19_00_b_REF_FINREP_3_0,154346_REF
F_19_00_a_REF_FINREP_3_0,155068_REF
F_18_00_b_REF_FINREP_3_0,154318_REF
F_08_01_a_REF_FINREP_3_0,11343_REF
F_18_00_e_REF_FINREP_3_0,433941_REF
F_18_00_a_REF_FINREP_3_0,153959_REF
F_18_00_b_REF_FINREP_3_0,431016_REF
F_08_01_a_REF_FINREP_3_0,151264_REF
F_09_01_1_REF_FINREP_3_0,155561_REF
F_18_00_b_REF_FINREP_3_0,433689_REF
F_19_00_b_REF_FINREP_3_0,153654_REF
F_19_00_a_REF_FINREP_3_0,154618_REF
F_18_00_b_REF_FINREP_3_0,154327_REF
F_18_00_a_REF_FINREP_3_0,153975_REF
F_19_00_b_REF_FINREP_3_0,430891_REF
F_19_00_a_REF_FINREP_3_0,430314_REF
F_08_01_a_REF_FINREP_3_0,11332_REF
F_25_02_a_REF_FINREP_3_0,433409_REF
F_15_00_a_REF_FINREP_3_0,148755_REF
F_18_00_b_REF_FINREP_3_0,154300_REF
F_18_00_a_REF_FINREP_3_0,153797_REF
F_18_00_a_REF_FINREP_3_0,430626_REF
F_25_02_a_REF_FINREP_3_0,433498_REF
F_15_00_a_REF_FINREP_3_0,66951_REF
F_25_02_a_REF_FINREP_3_0,433555_REF
F_25_02_a_REF_FINREP_3_0,433541_REF
F_09_01_1_REF_FINREP_3_0,454903_REF
F_18_00_b_REF_FINREP_3_0,153639_REF
F_18_00_a_REF_FINREP_3_0,429727_REF
F_09_01_1_REF_FINREP_3_0,155583_REF
F_04_04_1_REF_FINREP_3_0,152278_REF
F_18_00_c_REF_FINREP_3_0,429210_REF
F_08_01_a_REF_FINREP_3_0,151239_REF
F_18_00_e_REF_FINREP_3_0,433940_REF
F_18_00_a_REF_FINREP_3_0,430421_REF
F_18_00_c_REF_FINREP_3_0,430521_REF
F_18_00_a_REF_FINREP_3_0,430718_REF
F_04_04_1_REF_FINREP_3_0,152215_REF
F_18_00_b_REF_FINREP_3_0,154340_REF
F_19_00_b_REF_FINREP_3_0,430054_REF
F_09_01_1_REF_FINREP_3_0,155494_REF
F_18_00_a_REF_FINREP_3_0,441993_REF
F_19_00_a_REF_FINREP_3_0,154012_REF
F_18_00_a_REF_FINREP_3_0,154993_REF
F_08_01_a_REF_FINREP_3_0,151254_REF
F_19_00_a_REF_FINREP_3_0,154865_REF
F_18_00_a_REF_FINREP_3_0,154172_REF
F_19_00_a_REF_FINREP_3_0,153938_REF
F_04_03_1_REF_FINREP_3_0,429506_REF
F_15_00_a_REF_FINREP_3_0,149693_REF
F_08_01_a_REF_FINREP_3_0,151841_REF
F_18_00_a_REF_FINREP_3_0,430356_REF
F_19_00_a_REF_FINREP_3_0,153775_REF
F_18_00_b_REF_FINREP_3_0,153602_REF
F_04_04_1_REF_FINREP_3_0,152220_REF
F_18_00_b_REF_FINREP_3_0,431029_REF
F_18_00_a_REF_FINREP_3_0,429198_REF
F_18_00_a_REF_FINREP_3_0,154724_REF
F_04_03_1_REF_FINREP_3_0,441835_REF
F_15_00_a_REF_FINREP_3_0,149662_REF
F_18_00_b_REF_FINREP_3_0,154384_REF
F_09_01_1_REF_FINREP_3_0,456851_REF
F_18_00_a_REF_FINREP_3_0,429726_REF
F_04_03_1_REF_FINREP_3_0,152827_REF
F_18_00_a_REF_FINREP_3_0,429751_REF
F_19_00_a_REF_FINREP_3_0,154118_REF
F_19_00_b_REF_FINREP_3_0,154407_REF
F_04_03_1_REF_FINREP_3_0,152994_REF
F_08_01_a_REF_FINREP_3_0,45802_REF
F_19_00_e_REF_FINREP_3_0,430759_REF
F_18_00_b_REF_FINREP_3_0,430943_REF
F_19_00_a_REF_FINREP_3_0,154913_REF
F_09_01_1_REF_FINREP_3_0,155876_REF
F_18_00_a_REF_FINREP_3_0,154679_REF
F_09_01_1_REF_FINREP_3_0,155923_REF
F_18_00_a_REF_FINREP_3_0,154957_REF
F_18_00_a_REF_FINREP_3_0,430710_REF
F_04_04_1_REF_FINREP_3_0,441804_REF
F_18_00_e_REF_FINREP_3_0,456867_REF
F_18_00_a_REF_FINREP_3_0,430295_REF
F_18_00_e_REF_FINREP_3_0,433890_REF
F_18_00_b_REF_FINREP_3_0,430024_REF
F_04_04_1_REF_FINREP_3_0,152318_REF
F_19_00_a_REF_FINREP_3_0,154005_REF
F_18_00_a_REF_FINREP_3_0,155090_REF
F_18_00_a_REF_FINREP_3_0,153906_REF
F_18_00_b_REF_FINREP_3_0,454914_REF
F_19_00_e_REF_FINREP_3_0,429964_REF
F_19_00_a_REF_FINREP_3_0,154439_REF
F_04_04_1_REF_FINREP_3_0,152341_REF
F_25_02_a_REF_FINREP_3_0,433477_REF
F_18_00_b_REF_FINREP_3_0,153629_REF
F_18_00_a_REF_FINREP_3_0,430215_REF
F_18_00_e_REF_FINREP_3_0,456850_REF
F_09_01_1_REF_FINREP_3_0,155843_REF
F_18_00_e_REF_FINREP_3_0,433870_REF
F_18_00_b_REF_FINREP_3_0,155323_REF
F_19_00_b_REF_FINREP_3_0,155283_REF
F_09_01_1_REF_FINREP_3_0,155468_REF
F_04_03_1_REF_FINREP_3_0,152831_REF
F_19_00_d_REF_FINREP_3_0,119001_REF
F_18_00_a_REF_FINREP_3_0,430689_REF
F_19_00_a_REF_FINREP_3_0,153862_REF
F_19_00_e_REF_FINREP_3_0,430762_REF
F_04_03_1_REF_FINREP_3_0,152958_REF
F_18_00_a_REF_FINREP_3_0,153890_REF
F_19_00_a_REF_FINREP_3_0,154981_REF
F_08_01_a_REF_FINREP_3_0,151245_REF
F_18_00_b_REF_FINREP_3_0,155253_REF
F_09_01_1_REF_FINREP_3_0,155477_REF
F_18_00_b_REF_FINREP_3_0,155272_REF
F_19_00_a_REF_FINREP_3_0,154665_REF
F_18_00_b_REF_FINREP_3_0,429489_REF
F_19_00_a_REF_FINREP_3_0,153937_REF
F_18_00_b_REF_FINREP_3_0,430072_REF
F_18_00_a_REF_FINREP_3_0,151141_REF
F_09_01_1_REF_FINREP_3_0,155860_REF
F_18_00_b_REF_FINREP_3_0,430907_REF
F_18_00_b_REF_FINREP_3_0,429173_REF
F_19_00_a_REF_FINREP_3_0,154714_REF
F_04_02_1_REF_FINREP_3_0,152792_REF
F_09_01_1_REF_FINREP_3_0,155603_REF
F_18_00_c_REF_FINREP_3_0,429237_REF
F_08_01_a_REF_FINREP_3_0,151240_REF
F_15_00_b_REF_FINREP_3_0,67082_REF
F_18_00_b_REF_FINREP_3_0,154325_REF
F_18_00_b_REF_FINREP_3_0,431001_REF
F_18_00_b_REF_FINREP_3_0,441955_REF
F_18_00_a_REF_FINREP_3_0,429898_REF
F_25_02_a_REF_FINREP_3_0,434093_REF
F_09_01_1_REF_FINREP_3_0,456880_REF
F_04_04_1_REF_FINREP_3_0,152316_REF
F_04_03_1_REF_FINREP_3_0,152807_REF
F_19_00_b_REF_FINREP_3_0,431014_REF
F_08_01_a_REF_FINREP_3_0,45812_REF
F_18_00_a_REF_FINREP_3_0,430644_REF
F_18_00_a_REF_FINREP_3_0,430638_REF
F_18_00_b_REF_FINREP_3_0,454925_REF
F_18_00_a_REF_FINREP_3_0,154891_REF
F_15_00_a_REF_FINREP_3_0,149657_REF
F_18_00_a_REF_FINREP_3_0,154463_REF
F_18_00_a_REF_FINREP_3_0,110888_REF
F_18_00_a_REF_FINREP_3_0,429906_REF
F_18_00_a_REF_FINREP_3_0,429770_REF
F_08_01_a_REF_FINREP_3_0,151286_REF
F_18_00_a_REF_FINREP_3_0,153965_REF
F_18_00_a_REF_FINREP_3_0,430235_REF
F_19_00_a_REF_FINREP_3_0,154868_REF
F_18_00_b_REF_FINREP_3_0,155266_REF
F_15_00_a_REF_FINREP_3_0,149778_REF
F_19_00_b_REF_FINREP_3_0,154333_REF
F_18_00_e_REF_FINREP_3_0,434000_REF
F_19_00_a_REF_FINREP_3_0,154646_REF
F_18_00_c_REF_FINREP_3_0,119152_REF
F_18_00_a_REF_FINREP_3_0,429889_REF
F_15_00_a_REF_FINREP_3_0,66994_REF
F_18_00_a_REF_FINREP_3_0,151148_REF
F_18_00_b_REF_FINREP_3_0,441883_REF
F_19_00_a_REF_FINREP_3_0,154833_REF
F_18_00_b_REF_FINREP_3_0,153748_REF
F_08_01_a_REF_FINREP_3_0,151955_REF
F_25_02_a_REF_FINREP_3_0,433476_REF
F_09_01_1_REF_FINREP_3_0,155919_REF
F_18_00_a_REF_FINREP_3_0,441813_REF
F_18_00_c_REF_FINREP_3_0,430570_REF
F_19_00_b_REF_FINREP_3_0,155309_REF
F_08_01_a_REF_FINREP_3_0,11249_REF
F_18_00_a_REF_FINREP_3_0,429860_REF
F_18_00_b_REF_FINREP_3_0,155570_REF
F_18_00_c_REF_FINREP_3_0,429998_REF
F_18_00_a_REF_FINREP_3_0,155114_REF
F_18_00_b_REF_FINREP_3_0,430178_REF
F_19_00_b_REF_FINREP_3_0,430933_REF
F_18_00_a_REF_FINREP_3_0,429743_REF
F_19_00_a_REF_FINREP_3_0,153929_REF
F_18_00_b_REF_FINREP_3_0,430000_REF
F_18_00_c_REF_FINREP_3_0,430838_REF
F_18_00_b_REF_FINREP_3_0,155521_REF
F_18_00_b_REF_FINREP_3_0,430866_REF
F_19_00_c_REF_FINREP_3_0,431141_REF
F_15_00_b_REF_FINREP_3_0,149751_REF
F_19_00_a_REF_FINREP_3_0,430262_REF
F_19_00_c_REF_FINREP_3_0,430834_REF
F_15_00_a_REF_FINREP_3_0,67160_REF
F_18_00_b_REF_FINREP_3_0,153683_REF
F_18_00_d_REF_FINREP_3_0,429933_REF
F_19_00_a_REF_FINREP_3_0,431102_REF
F_04_04_1_REF_FINREP_3_0,152346_REF
F_18_00_e_REF_FINREP_3_0,456847_REF
F_19_00_b_REF_FINREP_3_0,154410_REF
F_18_00_b_REF_FINREP_3_0,430136_REF
F_18_00_a_REF_FINREP_3_0,154517_REF
F_18_00_d_REF_FINREP_3_0,434010_REF
F_19_00_a_REF_FINREP_3_0,154539_REF
F_25_02_a_REF_FINREP_3_0,433519_REF
F_15_00_a_REF_FINREP_3_0,66907_REF
F_18_00_a_REF_FINREP_3_0,430694_REF
F_18_00_b_REF_FINREP_3_0,153650_REF
F_18_00_a_REF_FINREP_3_0,430705_REF
F_19_00_b_REF_FINREP_3_0,155184_REF
F_15_00_a_REF_FINREP_3_0,149715_REF
F_18_00_b_REF_FINREP_3_0,154306_REF
F_04_04_1_REF_FINREP_3_0,441782_REF
F_18_00_b_REF_FINREP_3_0,430883_REF
F_19_00_b_REF_FINREP_3_0,430049_REF
F_18_00_b_REF_FINREP_3_0,155311_REF
F_08_01_a_REF_FINREP_3_0,151244_REF
F_18_00_a_REF_FINREP_3_0,430395_REF
F_15_00_b_REF_FINREP_3_0,67117_REF
F_18_00_a_REF_FINREP_3_0,430699_REF
F_19_00_a_REF_FINREP_3_0,430605_REF
F_15_00_b_REF_FINREP_3_0,67115_REF
F_08_01_a_REF_FINREP_3_0,67332_REF
F_18_00_a_REF_FINREP_3_0,430328_REF
F_19_00_a_REF_FINREP_3_0,154656_REF
F_18_00_a_REF_FINREP_3_0,429826_REF
F_18_00_e_REF_FINREP_3_0,433862_REF
F_18_00_e_REF_FINREP_3_0,433839_REF
F_19_00_a_REF_FINREP_3_0,154547_REF
F_18_00_a_REF_FINREP_3_0,441925_REF
F_18_00_a_REF_FINREP_3_0,153850_REF
F_19_00_a_REF_FINREP_3_0,154504_REF
F_18_00_b_REF_FINREP_3_0,430982_REF
F_04_04_1_REF_FINREP_3_0,152333_REF
F_25_02_a_REF_FINREP_3_0,433419_REF
F_19_00_a_REF_FINREP_3_0,430650_REF
F_19_00_a_REF_FINREP_3_0,430347_REF
F_18_00_a_REF_FINREP_3_0,430394_REF
F_08_01_a_REF_FINREP_3_0,45938_REF
F_18_00_b_REF_FINREP_3_0,155238_REF
F_18_00_a_REF_FINREP_3_0,429869_REF
