CELL_ID,AXIS_ORDINATE_ID
3370192_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0130
3418250_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_2_0212
3476264_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0450
3412862_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0050
3417711_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0170
3417102_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0930
3370428_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0120
3476170_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0910
3416567_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0165
3416272_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0080
3365129_REF,FINREP_REF_F_16_07_a_REF_FINREP 3_0_1_0010
3412494_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0040
3418343_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0198
3417289_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0140
3415426_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0213
3417883_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0010
3366730_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0045
3415389_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0050
3419584_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0089
3370714_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0130
3370226_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0050
3415893_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0335
3415287_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0010
3370149_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0020
3415247_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_2_0196
3417979_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0197
3412174_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_2_0280
3415616_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_2_0184
3417902_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0182
3414833_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0193
3366538_REF,FINREP_REF_F_20_07_1_REF_FINREP 3_0_2_0130
3415715_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_1_0160
3419534_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0058
3418273_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0205
3419519_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_3_0050
3415183_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0184
3475617_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0035
3414779_REF,FINREP_REF_F_19_00_d_REF_FINREP 3_0_2_0340
3418943_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_1_0168
3370372_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0093
3416925_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0930
3415730_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_1_0180
3366733_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0048
3365153_REF,FINREP_REF_F_16_07_b_REF_FINREP 3_0_1_0040
3417420_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0121
3475704_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0020
3414018_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0140
3415866_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0184
3418797_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0900
3412398_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_2_0320
3370300_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_1_0010
3419079_REF,FINREP_REF_F_19_00_e_REF_FINREP 3_0_2_0168
3415292_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0010
3419023_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_1_0185
3417435_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0121
3365146_REF,FINREP_REF_F_16_07_b_REF_FINREP 3_0_1_0040
3414998_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0080
3476080_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0212
3475602_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0035
3417761_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0215
3475850_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0630
3419445_REF,FINREP_REF_F_25_01_d_REF_FINREP 3_0_3_0060
3418266_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0205
3415666_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_2_0225
3416918_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0010
3415700_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_1_0160
3413529_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0080
3412285_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_2_0070
3476011_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0900
3416375_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0110
3417813_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0100
3414520_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0050
3412689_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_2_0015
3414943_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0060
3370083_REF,FINREP_REF_F_04_02_2_REF_FINREP 3_0_3_0090
3414985_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0182
3476293_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_3_0440
3416364_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0520
3415066_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0110
3414562_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0070
3369631_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_1_0030
3476112_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0510
3366400_REF,FINREP_REF_F_20_07_1_REF_FINREP 3_0_1_0021
3419591_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0089
3369724_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0080
3412481_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0040
3418356_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0198
3414643_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0110
3476027_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0216
3416572_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0165
3418347_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_3_0225
3475445_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0080
3417155_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0910
3476165_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0910
3417019_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0057
3419044_REF,FINREP_REF_F_19_00_e_REF_FINREP 3_0_3_0180
3412877_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0050
3414398_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0510
3419486_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_3_0050
3414297_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0180
3412170_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0009
3370457_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0130
3365620_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0123
3370456_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0190
3412427_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_2_0170
3475678_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0010
3416302_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0400
3418644_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_2_0020
3476127_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0020
3414712_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_1_0150
3365747_REF,FINREP_REF_F_20_07_1_REF_FINREP 3_0_2_0160
3415849_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0050
3414629_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0100
3416240_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0270
3417132_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0101
3418419_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0199
3412321_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0030
3419465_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_3_0060
3418781_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_3_0410
3417310_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0107
3417635_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0142
3416288_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0070
3414771_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0340
3418020_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0440
3415137_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0150
3419707_REF,FINREP_REF_F_25_02_c_REF_FINREP 3_0_3_0060
3365657_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0184
3475806_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0015
3414133_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0150
3370207_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0040
3418336_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_3_0201
3412222_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0010
3417306_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0197
3419740_REF,FINREP_REF_F_25_01_b_REF_FINREP 3_0_3_0030
3417757_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0191
3415764_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0335
3415566_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0196
3475765_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0730
3416388_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0250
3414124_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0090
3476161_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0214
3365529_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0044
3416930_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0020
3417546_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0160
3418163_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0226
3416302_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0070
3417526_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0920
3415619_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_2_0191
3475627_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0065
3414692_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_2_0010
3415433_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0224
3415571_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0110
3415488_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0221
3365532_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0070
3414237_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0540
3417470_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0150
3418683_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_2_0056
3475474_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0030
3415043_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0184
3419422_REF,FINREP_REF_F_25_01_b_REF_FINREP 3_0_3_0020
3418797_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0010
3414891_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0055
3370404_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0150
3419474_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0020
3370293_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0110
3416672_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0130
3369747_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0043
3415194_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0170
3369518_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0020
3417841_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0216
3416680_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0220
3418908_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_2_0913
3416269_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0070
3417175_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0140
3370455_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0181
3414732_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_2_0010
3418433_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0199
3415688_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_1_0150
3475687_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0710
3417555_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0191
3365506_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_1_0039
3417118_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0101
3419512_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0040
3416564_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0120
3475420_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_2_0041
3417067_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0933
3414647_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0150
3476272_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0530
3416182_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0040
3412761_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0130
3370184_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0050
3419550_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0060
3413537_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0160
3417157_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0920
3418378_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_3_0913
3365661_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_1_0090
3414674_REF,FINREP_REF_F_19_00_b_REF_FINREP 3_0_1_0130
3476250_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0952
3365635_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0020
3370231_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0060
3416274_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0100
3412865_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0080
3418469_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_3_0070
3415914_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0198
3418108_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0530
3414094_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0070
3416279_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0160
3414055_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0130
3417905_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0196
3412281_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0030
3418884_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0930
3418783_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_2_0121
3366722_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_1_0008
3386080_REF,FINREP_REF_F_12_01_b_REF_FINREP 3_0_3_0550
3412160_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_2_0140
3415482_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0080
3475784_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0730
3414468_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0070
3412208_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0010
3415329_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0191
3370107_REF,FINREP_REF_F_04_02_2_REF_FINREP 3_0_3_0190
3366322_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_1_0090
3415822_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_2_0340
3418131_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0951
3370364_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_1_0100
3418287_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0205
3419424_REF,FINREP_REF_F_25_01_b_REF_FINREP 3_0_2_0009
3417238_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0106
3412680_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0070
3369756_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_1_0100
3370449_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0120
3419682_REF,FINREP_REF_F_25_02_c_REF_FINREP 3_0_3_0030
3416203_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0410
3415273_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0010
3415531_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0100
3414965_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0194
3418888_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0110
3475835_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0670
3370219_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0050
3419405_REF,FINREP_REF_F_25_01_a_REF_FINREP 3_0_2_0110
3415810_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_2_0214
3475876_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0700
3419009_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_1_0185
3413519_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_2_0014
3475728_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0740
3419053_REF,FINREP_REF_F_19_00_e_REF_FINREP 3_0_2_0168
3475736_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0040
3417524_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0910
3366290_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_1_0040
3419686_REF,FINREP_REF_F_25_02_c_REF_FINREP 3_0_2_0029
3417604_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0141
3366727_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0042
3415816_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0199
3476184_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0910
3414060_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0180
3370375_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0132
3417707_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0900
3414543_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0060
3476208_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0040
3412783_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0050
3417033_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0057
3416352_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0080
3370417_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_2_0120
3412897_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0100
3418656_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_3_0480
3370346_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0047
3412460_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0040
3416929_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0903
3418980_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0130
3417142_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0216
3417729_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0050
3412338_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0034
3370315_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0091
3419232_REF,FINREP_REF_F_19_00_e_REF_FINREP 3_0_3_0213
3417480_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0191
3417877_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0192
3476310_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_2_0900
3418607_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0201
3419398_REF,FINREP_REF_F_25_01_a_REF_FINREP 3_0_2_0109
3369740_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0190
3369694_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_2_0060
3417262_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0226
3417097_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0090
3417751_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0193
3418369_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0198
3419297_REF,FINREP_REF_F_25_01_a_REF_FINREP 3_0_2_0040
3412882_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0100
3412475_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0040
3417026_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0057
3416347_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0080
3419388_REF,FINREP_REF_F_25_01_a_REF_FINREP 3_0_3_0040
3412184_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0009
3417504_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0900
3419343_REF,FINREP_REF_F_25_01_a_REF_FINREP 3_0_3_0040
3476191_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0910
3414339_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0170
3415803_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0199
3417337_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0109
3386077_REF,FINREP_REF_F_12_01_b_REF_FINREP 3_0_2_0040
3414480_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0330
3416480_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0170
3417030_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0181
3418612_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_2_0201
3476305_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_2_0900
3412845_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_3_0030
3370210_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0070
3417862_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0192
3418576_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_3_0213
3415059_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_1_0110
3365567_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0126
3419711_REF,FINREP_REF_F_25_02_c_REF_FINREP 3_0_3_0100
3419035_REF,FINREP_REF_F_19_00_e_REF_FINREP 3_0_3_0090
3415326_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0184
3414498_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_1_0030
3418942_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0903
3386076_REF,FINREP_REF_F_12_01_b_REF_FINREP 3_0_3_0560
3415291_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0227
3369743_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_1_0100
3412695_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0070
3369700_REF,FINREP_REF_F_15_00_a_REF_FINREP 3_0_1_0070
3412235_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_1_0020
3418259_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0205
3415746_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0214
3414407_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_2_0050
3418292_REF,FINREP_REF_F_18_00_c_REF_FINREP 3_0_1_0205
3417698_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0900
3418124_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0951
3419015_REF,FINREP_REF_F_19_00_c_REF_FINREP 3_0_2_0335
3413405_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0040
3414064_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0_2_0030
3416038_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_2_0010
3418698_REF,FINREP_REF_F_18_00_e_REF_FINREP 3_0_3_0460
3366285_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_1_0040
3475821_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0720
3475429_REF,FINREP_REF_F_04_03_1_REF_FINREP 3_0_3_0110
3370202_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0230
3418125_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0060
3416664_REF,FINREP_REF_F_12_01_a_REF_FINREP 3_0_3_0050
3417998_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_1_0197
3476120_REF,FINREP_REF_F_18_00_b_REF_FINREP 3_0_2_0913
3370451_REF,FINREP_REF_F_09_01_1_REF_FINREP 3_0_3_0140
3412829_REF,FINREP_REF_F_04_04_1_REF_FINREP 3_0_2_0015
3418445_REF,FINREP_REF_F_18_00_d_REF_FINREP 3_0_3_0470
3412272_REF,FINREP_REF_F_08_01_a_REF_FINREP 3_0_2_0380
3419463_REF,FINREP_REF_F_25_02_a_REF_FINREP 3_0_2_0010
3419046_REF,FINREP_REF_F_19_00_e_REF_FINREP 3_0_2_0168
3419410_REF,FINREP_REF_F_25_01_a_REF_FINREP 3_0_2_0110
3365525_REF,FINREP_REF_F_15_00_b_REF_FINREP 3_0_2_0040
3414459_REF,FINREP_REF_F_19_00_a_REF_FINREP 3_0_2_0170
